      239.51699     5485.84091     1854.33993        0.68627
      240.77542     5514.66370     1849.75100        0.62745
      242.03385     5543.48648     1845.22262        0.74510
      243.29228     5572.30927     1840.40300        0.82353
      244.55071     5601.13206     1835.40678        0.49020
      245.80914     5629.95484     1831.39721        0.74510
      247.06757     5658.77763     1827.43179        0.62745
      248.32600     5687.60041     1824.49177        0.76471
      249.58443     5716.42320     1823.48543        0.43137
      250.84286     5745.24599     1823.27037        0.92157
      252.10129     5774.06877     1823.52117        0.70588
      253.35972     5802.89156     1824.13458        0.72549
      254.61815     5831.71435     1824.37385        0.72549
      255.87658     5860.53713     1825.43717        0.66667
      257.13501     5889.35992     1826.37703        0.80392
      258.39344     5918.18270     1827.79390        0.58824
      259.65187     5947.00549     1829.73803        0.54902
      260.91030     5975.82828     1831.58912        0.62745
      262.16873     6004.65106     1833.87246        0.54902
      263.42716     6033.47385     1835.37725        0.74510
      264.68559     6062.29664     1834.90371        0.68627
      265.94402     6091.11942     1830.23861        0.68627
      267.20245     6119.94221     1819.51260        0.68627
      268.46088     6148.76500     1799.56669        0.60784
      269.71931     6177.58778     1772.59878        0.80392
      270.97774     6206.41057     1725.62929        0.37255
      272.23617     6235.23335     1633.34444        0.00000
      273.49460     6264.05614     1459.38622        0.00000
      274.75303     6292.87893     1126.25425        0.00000
      276.01146     6321.70171      748.86892        0.00000
      277.26989     6350.52450      249.40903        3.72549
      213.69432     3493.87131     2301.73776        0.21569
      215.45559     3522.66775     1233.96762        0.15686
      217.21685     3551.46418      985.59458        0.52941
      218.97812     3580.26061      851.18593        0.05882
      220.73939     3609.05705     1099.60902        0.01961
      222.50065     3637.85348     1324.78678        0.25490
      224.26192     3666.64991     1505.26391        0.39216
      226.02318     3695.44635     1533.98136        0.37255
      227.78445     3724.24278     1493.38970        0.35294
      229.54571     3753.03922     1348.74448        0.05882
      231.30698     3781.83565     1200.34991        0.05882
      233.06824     3810.63208     1045.31377        0.17647
      234.82951     3839.42852      923.87461        0.11765
      236.59077     3868.22495      826.83140        0.90196
      238.35204     3897.02138      761.39674        3.09804
      240.11330     3925.81782      755.60855        0.07843
      241.87457     3954.61425      779.03502        0.00000
      243.63583     3983.41069      852.43612        0.00000
      245.39710     4012.20712      951.63344        0.00000
      247.15837     4041.00355     1062.12579        0.00000
      248.91963     4069.79999     1170.52322        0.00000
      250.68090     4098.59642     1267.65935        0.00000
      252.44216     4127.39285     1329.29653        0.09804
      254.20343     4156.18929     1366.50202        0.21569
      255.96469     4184.98572     1378.76377        0.17647
      257.72596     4213.78216     1370.99522        0.31373
      259.48722     4242.57859     1357.71356        0.21569
      261.24849     4271.37502     1336.84746        0.07843
      263.00975     4300.17146     1321.48381        0.29412
      264.77102     4328.96789     1309.23939        0.27451
      266.53228     4357.76433     1302.90568        0.17647
      268.29355     4386.56076     1303.95898        0.15686
      270.05481     4415.35719     1312.99354        0.09804
      271.81608     4444.15363     1325.73644        0.19608
      273.57735     4472.95006     1345.52429        0.19608
      275.33861     4501.74649     1367.24293        0.45098
      277.09988     4530.54293     1393.38386        0.37255
      278.86114     4559.33936     1420.44385        0.19608
      280.62241     4588.13580     1449.08727        0.37255
      282.38367     4616.93223     1478.51114        0.33333
      284.14494     4645.72866     1508.77372        0.54902
      285.90620     4674.52510     1539.40735        0.41176
      287.66747     4703.32153     1571.38490        0.66667
      289.42873     4732.11796     1603.04665        0.49020
      291.19000     4760.91440     1636.21259        0.56863
      292.95126     4789.71083     1665.51454        0.39216
      294.71253     4818.50727     1697.11241        0.47059
      296.47379     4847.30370     1723.30512        0.56863
      298.23506     4876.10013     1746.44900        0.39216
      299.99633     4904.89657     1772.74806        0.52941
      301.75759     4933.69300     1788.45281        0.74510
      303.51886     4962.48943     1807.85701        0.41176
      305.28012     4991.28587     1822.24172        0.68627
      307.04139     5020.08230     1830.23404        0.64706
      308.80265     5048.87874     1842.20099        0.66667
      310.56392     5077.67517     1844.11813        0.54902
      312.32518     5106.47160     1848.67128        0.37255
      314.08645     5135.26804     1851.29433        0.60784
      315.84771     5164.06447     1848.25726        0.62745
      317.60898     5192.86090     1847.34298        0.58824
      319.37024     5221.65734     1842.29858        0.56863
      321.13151     5250.45377     1837.79292        0.50980
      322.89277     5279.25021     1833.85283        0.54902
      324.65404     5308.04664     1830.72317        0.64706
      326.41531     5336.84307     1828.42883        0.62745
      328.17657     5365.63951     1826.00259        0.54902
      329.93784     5394.43594     1825.64913        0.56863
      331.69910     5423.23238     1825.00797        0.72549
      333.46037     5452.02881     1825.57211        0.72549
      335.22163     5480.82524     1825.61758        0.50980
      336.98290     5509.62168     1825.71209        0.78431
      338.74416     5538.41811     1824.87548        0.66667
      340.50543     5567.21454     1823.55164        0.82353
      342.26669     5596.01098     1821.47484        0.52941
      344.02796     5624.80741     1818.96687        0.56863
      345.78922     5653.60385     1817.16482        0.62745
      347.55049     5682.40028     1815.68900        0.52941
      349.31176     5711.19671     1818.35904        0.70588
      351.07302     5739.99315     1822.86200        0.52941
      352.83429     5768.78958     1829.53470        0.58824
      354.59555     5797.58601     1836.12130        0.58824
      356.35682     5826.38245     1840.16637        0.74510
      358.11808     5855.17888     1841.38796        0.52941
      359.87935     5883.97532     1841.45772        0.80392
      361.64061     5912.77175     1841.03975        0.50980
      363.40188     5941.56818     1841.63573        0.66667
      365.16314     5970.36462     1842.66958        0.56863
      366.92441     5999.16105     1845.74835        0.62745
      368.68567     6027.95748     1847.29088        0.50980
      370.44694     6056.75392     1848.35759        0.58824
      372.20820     6085.55035     1847.62296        0.58824
      373.96947     6114.34679     1843.42775        0.82353
      375.73074     6143.14322     1829.83206        0.70588
      377.49200     6171.93965     1796.66085        0.54902
      379.25327     6200.73609     1737.10743        0.50980
      381.01453     6229.53252     1633.30213        0.00000
      382.77580     6258.32896     1461.97987        0.00000
      384.53706     6287.12539     1129.14220        0.00000
      386.29833     6315.92182      752.85189        0.00000
      388.05959     6344.71826      250.56850        3.09804
      274.63824     3489.60970     2287.87779        0.29412
      276.90180     3518.37101     1182.58542        0.07843
